Torneio,Campeonato,Confronto,Jogador A,Time A,Jogador B,Time B,Data,Hora,Mercado,Tip,Linha,Todas,Qtd Todas,Últ. 10,Qtd Últ. 10,Últ. 20,Qtd Últ. 20,Últ. 30,Qtd Últ. 30,Últ. 50,Qtd Últ. 50,Odd,Placar Envio,Placar Final,Resultado,Lucro/Prej.,event_id
,NBA H2H GG League 4x5 minutes,ARCHITECT x MALICE,ARCHITECT,Dallas Mavericks,MALICE,Orlando Magic,14/08/2026,03:03:19,Handicap,Orlando Magic (MALICE) +5.5,5.5,0.46153846153846156,26,0.7,10,0.5,20,0.46153846153846156,26,0.46153846153846156,26,1.8,2-0,61-65,Green,0.8,90691198
,NBA H2H GG League 4x5 minutes,ARCHITECT x MALICE,ARCHITECT,Dallas Mavericks,MALICE,Orlando Magic,14/08/2026,03:03:42,Handicap,Orlando Magic (MALICE) +3.5,3.5,0.34615384615384615,26,0.5,10,0.4,20,0.34615384615384615,26,0.34615384615384615,26,1.78,2-2,61-65,Green,0.78,90691198
,NBA H2H GG League 4x5 minutes,ARCHITECT x MALICE,ARCHITECT,Dallas Mavericks,MALICE,Orlando Magic,14/08/2026,03:04:17,Handicap,Orlando Magic (MALICE) +1.5,1.5,0.34615384615384615,26,0.5,10,0.4,20,0.34615384615384615,26,0.34615384615384615,26,1.8,2-4,61-65,Green,0.8,90691198
,NBA H2H GG League 4x5 minutes,ARCHITECT x MALICE,ARCHITECT,Dallas Mavericks,MALICE,Orlando Magic,14/08/2026,03:04:29,Handicap,Dallas Mavericks (ARCHITECT) +1.5,1.5,0.6923076923076923,26,0.5,10,0.6,20,0.6923076923076923,26,0.6923076923076923,26,1.82,2-4,61-65,Red,-1.0,90691198
,NBA H2H GG League 4x5 minutes,ARCHITECT x MALICE,ARCHITECT,Dallas Mavericks,MALICE,Orlando Magic,14/08/2026,03:04:52,Handicap,Dallas Mavericks (ARCHITECT) +2.5,2.5,0.7307692307692307,26,0.5,10,0.65,20,0.7307692307692307,26,0.7307692307692307,26,1.75,4-6,61-65,Red,-1.0,90691198
,NBA H2H GG League 4x5 minutes,ARCHITECT x MALICE,ARCHITECT,Dallas Mavericks,MALICE,Orlando Magic,14/08/2026,03:05:16,Handicap,Dallas Mavericks (ARCHITECT) +3.5,3.5,0.7692307692307693,26,0.6,10,0.7,20,0.7692307692307693,26,0.7692307692307693,26,1.82,4-8,61-65,Red,-1.0,90691198
,NBA H2H GG League 4x5 minutes,ARCHITECT x MALICE,ARCHITECT,Dallas Mavericks,MALICE,Orlando Magic,14/08/2026,03:05:54,Handicap,Dallas Mavericks (ARCHITECT) +5.5,5.5,0.8461538461538461,26,0.8,10,0.8,20,0.8461538461538461,26,0.8461538461538461,26,1.8,4-10,61-65,Green,0.8,90691198
,NBA H2H GG League 4x5 minutes,ARCHITECT x MALICE,ARCHITECT,Dallas Mavericks,MALICE,Orlando Magic,14/08/2026,03:06:18,Handicap,Dallas Mavericks (ARCHITECT) +6.5,6.5,0.8461538461538461,26,0.8,10,0.8,20,0.8461538461538461,26,0.8461538461538461,26,1.8,6-13,61-65,Green,0.8,90691198
,NBA H2H GG League 4x5 minutes,ARCHITECT x MALICE,ARCHITECT,Dallas Mavericks,MALICE,Orlando Magic,14/08/2026,03:07:53,Handicap,Dallas Mavericks (ARCHITECT) +4.5,4.5,0.8076923076923077,26,0.7,10,0.75,20,0.8076923076923077,26,0.8076923076923077,26,1.83,13-18,61-65,Green,0.83,90691198
,NBA H2H GG League 4x5 minutes,ARCHITECT x MALICE,ARCHITECT,Dallas Mavericks,MALICE,Orlando Magic,14/08/2026,03:09:36,Handicap,Dallas Mavericks (ARCHITECT) +8.5,8.5,0.8846153846153846,26,0.8,10,0.85,20,0.8846153846153846,26,0.8846153846153846,26,1.82,13-22,61-65,Green,0.82,90691198
,NBA H2H GG League 4x5 minutes,ARCHITECT x MALICE,ARCHITECT,Dallas Mavericks,MALICE,Orlando Magic,14/08/2026,03:10:47,Handicap,Dallas Mavericks (ARCHITECT) +7.5,7.5,0.8846153846153846,26,0.8,10,0.85,20,0.8846153846153846,26,0.8846153846153846,26,1.83,16-24,61-65,Green,0.83,90691198
,NBA H2H GG League 4x5 minutes,ARCHITECT x MALICE,ARCHITECT,Dallas Mavericks,MALICE,Orlando Magic,14/08/2026,03:12:05,Handicap,Dallas Mavericks (ARCHITECT) +9.5,9.5,0.8846153846153846,26,0.8,10,0.85,20,0.8846153846153846,26,0.8846153846153846,26,1.83,18-28,61-65,Green,0.83,90691198
,NBA H2H GG League 4x5 minutes,ARCHITECT x MALICE,ARCHITECT,Dallas Mavericks,MALICE,Orlando Magic,14/08/2026,03:15:46,Handicap,Dallas Mavericks (ARCHITECT) +11.5,11.5,0.9615384615384616,26,0.9,10,0.95,20,0.9615384615384616,26,0.9615384615384616,26,1.8,25-37,61-65,Green,0.8,90691198
,NBA H2H GG League 4x5 minutes,ARCHITECT x MALICE,ARCHITECT,Dallas Mavericks,MALICE,Orlando Magic,14/08/2026,03:19:10,Handicap,Orlando Magic (MALICE) +2.5,2.5,0.34615384615384615,26,0.5,10,0.4,20,0.34615384615384615,26,0.34615384615384615,26,1.78,41-41,61-65,Green,0.78,90691198
,NBA H2H GG League 4x5 minutes,LAW x CYPHER,LAW,Miami Heat,CYPHER,Toronto Raptors,14/08/2026,03:02:06,Handicap,Miami Heat (LAW) +4.5,4.5,0.7530864197530864,81,0.5,10,0.65,20,0.7,30,0.72,50,1.83,0-0,50-51,Green,0.83,90691200
,NBA H2H GG League 4x5 minutes,LAW x CYPHER,LAW,Miami Heat,CYPHER,Toronto Raptors,14/08/2026,03:07:53,Handicap,Miami Heat (LAW) +3.5,3.5,0.6790123456790124,81,0.5,10,0.55,20,0.6333333333333333,30,0.68,50,1.78,3-2,50-51,Green,0.78,90691200
,NBA H2H GG League 4x5 minutes,LAW x CYPHER,LAW,Miami Heat,CYPHER,Toronto Raptors,14/08/2026,03:08:27,Handicap,Miami Heat (LAW) +5.5,5.5,0.8271604938271605,81,0.7,10,0.8,20,0.8666666666666667,30,0.82,50,1.75,3-4,50-51,Green,0.75,90691200
,NBA H2H GG League 4x5 minutes,LAW x CYPHER,LAW,Miami Heat,CYPHER,Toronto Raptors,14/08/2026,03:10:47,Handicap,Miami Heat (LAW) +6.5,6.5,0.8641975308641975,81,0.7,10,0.8,20,0.8666666666666667,30,0.84,50,1.82,7-10,50-51,Green,0.82,90691200
,NBA H2H GG League 4x5 minutes,LAW x CYPHER,LAW,Miami Heat,CYPHER,Toronto Raptors,14/08/2026,03:11:32,Handicap,Miami Heat (LAW) +8.5,8.5,0.9382716049382716,81,0.9,10,0.9,20,0.9333333333333333,30,0.94,50,1.8,7-12,50-51,Green,0.8,90691200
,NBA H2H GG League 4x5 minutes,LAW x CYPHER,LAW,Miami Heat,CYPHER,Toronto Raptors,14/08/2026,03:12:26,Handicap,Miami Heat (LAW) +2.5,2.5,0.6049382716049383,81,0.4,10,0.5,20,0.6,30,0.62,50,1.8,11-12,50-51,Green,0.8,90691200
,NBA H2H GG League 4x5 minutes,LAW x CYPHER,LAW,Miami Heat,CYPHER,Toronto Raptors,14/08/2026,03:17:39,Handicap,Miami Heat (LAW) +1.5,1.5,0.49382716049382713,81,0.3,10,0.4,20,0.43333333333333335,30,0.46,50,1.65,23-22,50-51,Green,0.65,90691200
,NBA H2H GG League 4x5 minutes,LAW x CYPHER,LAW,Miami Heat,CYPHER,Toronto Raptors,14/08/2026,03:17:50,Handicap,Toronto Raptors (CYPHER) +1.5,1.5,0.5679012345679012,81,0.7,10,0.65,20,0.6,30,0.6,50,1.65,23-22,50-51,Green,0.65,90691200
,NBA H2H GG League 4x5 minutes,LAW x CYPHER,LAW,Miami Heat,CYPHER,Toronto Raptors,14/08/2026,03:19:59,Handicap,Toronto Raptors (CYPHER) +2.5,2.5,0.5925925925925926,81,0.7,10,0.65,20,0.6,30,0.64,50,1.72,28-27,50-51,Green,0.72,90691200
,NBA H2H GG League 4x5 minutes,LAW x CYPHER,LAW,Miami Heat,CYPHER,Toronto Raptors,14/08/2026,03:25:25,Handicap,Toronto Raptors (CYPHER) +3.5,3.5,0.6296296296296297,81,0.7,10,0.7,20,0.6333333333333333,30,0.7,50,1.33,39-39,50-51,Green,0.33,90691200
,NBA H2H GG League 4x5 minutes,THOR x Brazen,THOR,Memphis Grizzlies,Brazen,Milwaukee Bucks,14/08/2026,03:06:06,Handicap,Memphis Grizzlies (THOR) +5.5,5.5,0.6,10,0.6,10,0.6,10,0.6,10,0.6,10,1.87,0-0,48-68,Red,-1.0,90690864
,NBA H2H GG League 4x5 minutes,THOR x Brazen,THOR,Memphis Grizzlies,Brazen,Milwaukee Bucks,14/08/2026,03:15:00,Handicap,Memphis Grizzlies (THOR) +6.5,6.5,0.7,10,0.7,10,0.7,10,0.7,10,0.7,10,1.75,8-9,48-68,Red,-1.0,90690864
,NBA H2H GG League 4x5 minutes,THOR x Brazen,THOR,Memphis Grizzlies,Brazen,Milwaukee Bucks,14/08/2026,03:15:23,Handicap,Memphis Grizzlies (THOR) +8.5,8.5,0.7,10,0.7,10,0.7,10,0.7,10,0.7,10,1.82,8-12,48-68,Red,-1.0,90690864
,NBA H2H GG League 4x5 minutes,THOR x Brazen,THOR,Memphis Grizzlies,Brazen,Milwaukee Bucks,14/08/2026,03:16:43,Handicap,Memphis Grizzlies (THOR) +7.5,7.5,0.7,10,0.7,10,0.7,10,0.7,10,0.7,10,1.72,14-16,48-68,Red,-1.0,90690864
,NBA H2H GG League 4x5 minutes,THOR x Brazen,THOR,Memphis Grizzlies,Brazen,Milwaukee Bucks,14/08/2026,03:18:00,Handicap,Memphis Grizzlies (THOR) +4.5,4.5,0.6,10,0.6,10,0.6,10,0.6,10,0.6,10,1.8,16-16,48-68,Red,-1.0,90690864
,NBA H2H GG League 4x5 minutes,THOR x Brazen,THOR,Memphis Grizzlies,Brazen,Milwaukee Bucks,14/08/2026,03:18:50,Handicap,Memphis Grizzlies (THOR) +9.5,9.5,0.7,10,0.7,10,0.7,10,0.7,10,0.7,10,1.72,16-21,48-68,Red,-1.0,90690864
,NBA H2H GG League 4x5 minutes,THOR x Brazen,THOR,Memphis Grizzlies,Brazen,Milwaukee Bucks,14/08/2026,03:19:40,Handicap,Memphis Grizzlies (THOR) +3.5,3.5,0.5,10,0.5,10,0.5,10,0.5,10,0.5,10,1.87,21-21,48-68,Red,-1.0,90690864
,NBA H2H GG League 4x5 minutes,THOR x Brazen,THOR,Memphis Grizzlies,Brazen,Milwaukee Bucks,14/08/2026,03:20:29,Handicap,Memphis Grizzlies (THOR) +1.5,1.5,0.3,10,0.3,10,0.3,10,0.3,10,0.3,10,1.87,23-21,48-68,Red,-1.0,90690864
,NBA H2H GG League 4x5 minutes,THOR x Brazen,THOR,Memphis Grizzlies,Brazen,Milwaukee Bucks,14/08/2026,03:20:59,Handicap,Memphis Grizzlies (THOR) +2.5,2.5,0.3,10,0.3,10,0.3,10,0.3,10,0.3,10,1.85,25-24,48-68,Red,-1.0,90690864
,NBA H2H GG League 4x5 minutes,THOR x Brazen,THOR,Memphis Grizzlies,Brazen,Milwaukee Bucks,14/08/2026,03:27:36,Handicap,Memphis Grizzlies (THOR) +11.5,11.5,0.8,10,0.8,10,0.8,10,0.8,10,0.8,10,1.78,32-41,48-68,Red,-1.0,90690864
,NBA H2H GG League 4x5 minutes,THOR x Brazen,THOR,Memphis Grizzlies,Brazen,Milwaukee Bucks,14/08/2026,03:29:20,Handicap,Memphis Grizzlies (THOR) +10.5,10.5,0.7,10,0.7,10,0.7,10,0.7,10,0.7,10,1.9,32-41,48-68,Red,-1.0,90690864
,NBA H2H GG League 4x5 minutes,THOR x Brazen,THOR,Memphis Grizzlies,Brazen,Milwaukee Bucks,14/08/2026,03:30:53,Handicap,Memphis Grizzlies (THOR) +12.5,12.5,0.9,10,0.9,10,0.9,10,0.9,10,0.9,10,1.8,36-47,48-68,Red,-1.0,90690864
,NBA H2H GG League 4x5 minutes,THOR x Brazen,THOR,Memphis Grizzlies,Brazen,Milwaukee Bucks,14/08/2026,03:31:26,Handicap,Memphis Grizzlies (THOR) +13.5,13.5,1.0,10,1.0,10,1.0,10,1.0,10,1.0,10,1.78,38-50,48-68,Red,-1.0,90690864
,NBA H2H GG League 4x5 minutes,THOR x Brazen,THOR,Memphis Grizzlies,Brazen,Milwaukee Bucks,14/08/2026,03:32:20,Handicap,Memphis Grizzlies (THOR) +15.5,15.5,1.0,10,1.0,10,1.0,10,1.0,10,1.0,10,1.75,38-52,48-68,Red,-1.0,90690864
,NBA H2H GG League 4x5 minutes,THOR x Brazen,THOR,Memphis Grizzlies,Brazen,Milwaukee Bucks,14/08/2026,03:32:53,Handicap,Memphis Grizzlies (THOR) +17.5,17.5,1.0,10,1.0,10,1.0,10,1.0,10,1.0,10,1.7,38-54,48-68,Red,-1.0,90690864
,NBA H2H GG League 4x5 minutes,THOR x Brazen,THOR,Memphis Grizzlies,Brazen,Milwaukee Bucks,14/08/2026,03:33:15,Handicap,Memphis Grizzlies (THOR) +14.5,14.5,1.0,10,1.0,10,1.0,10,1.0,10,1.0,10,1.95,40-54,48-68,Red,-1.0,90690864
,NBA H2H GG League 4x5 minutes,SIGNAL x PATIENCE,SIGNAL,Oklahoma City Thunder,PATIENCE,Los Angeles Lakers,14/08/2026,03:10:09,Handicap,Los Angeles Lakers (PATIENCE) +2.5,2.5,0.7391304347826086,46,0.7,10,0.75,20,0.6666666666666666,30,0.7391304347826086,46,1.83,0-0,52-65,Green,0.83,90691324
,NBA H2H GG League 4x5 minutes,SIGNAL x PATIENCE,SIGNAL,Oklahoma City Thunder,PATIENCE,Los Angeles Lakers,14/08/2026,03:16:55,Handicap,Los Angeles Lakers (PATIENCE) +4.5,4.5,0.8043478260869565,46,0.8,10,0.85,20,0.7333333333333333,30,0.8043478260869565,46,1.75,6-4,52-65,Green,0.75,90691324
,NBA H2H GG League 4x5 minutes,SIGNAL x PATIENCE,SIGNAL,Oklahoma City Thunder,PATIENCE,Los Angeles Lakers,14/08/2026,03:17:18,Handicap,Los Angeles Lakers (PATIENCE) +1.5,1.5,0.6304347826086957,46,0.6,10,0.6,20,0.5333333333333333,30,0.6304347826086957,46,1.78,6-7,52-65,Green,0.78,90691324
,NBA H2H GG League 4x5 minutes,SIGNAL x PATIENCE,SIGNAL,Oklahoma City Thunder,PATIENCE,Los Angeles Lakers,14/08/2026,03:18:20,Handicap,Oklahoma City Thunder (SIGNAL) +1.5,1.5,0.5217391304347826,46,0.4,10,0.4,20,0.5666666666666667,30,0.5217391304347826,46,1.67,9-11,52-65,Red,-1.0,90691324
,NBA H2H GG League 4x5 minutes,SIGNAL x PATIENCE,SIGNAL,Oklahoma City Thunder,PATIENCE,Los Angeles Lakers,14/08/2026,03:19:50,Handicap,Los Angeles Lakers (PATIENCE) +3.5,3.5,0.8043478260869565,46,0.8,10,0.85,20,0.7333333333333333,30,0.8043478260869565,46,1.85,17-15,52-65,Green,0.85,90691324
,NBA H2H GG League 4x5 minutes,SIGNAL x PATIENCE,SIGNAL,Oklahoma City Thunder,PATIENCE,Los Angeles Lakers,14/08/2026,03:20:39,Handicap,Los Angeles Lakers (PATIENCE) +6.5,6.5,0.8913043478260869,46,1.0,10,1.0,20,0.8666666666666667,30,0.8913043478260869,46,1.83,20-15,52-65,Green,0.83,90691324
,NBA H2H GG League 4x5 minutes,SIGNAL x PATIENCE,SIGNAL,Oklahoma City Thunder,PATIENCE,Los Angeles Lakers,14/08/2026,03:23:56,Handicap,Oklahoma City Thunder (SIGNAL) +2.5,2.5,0.5217391304347826,46,0.4,10,0.4,20,0.5666666666666667,30,0.5217391304347826,46,1.7,20-23,52-65,Red,-1.0,90691324
,NBA H2H GG League 4x5 minutes,SIGNAL x PATIENCE,SIGNAL,Oklahoma City Thunder,PATIENCE,Los Angeles Lakers,14/08/2026,03:27:16,Handicap,Oklahoma City Thunder (SIGNAL) +3.5,3.5,0.5434782608695652,46,0.4,10,0.4,20,0.5666666666666667,30,0.5434782608695652,46,1.72,27-31,52-65,Red,-1.0,90691324
,NBA H2H GG League 4x5 minutes,SIGNAL x PATIENCE,SIGNAL,Oklahoma City Thunder,PATIENCE,Los Angeles Lakers,14/08/2026,03:28:48,Handicap,Oklahoma City Thunder (SIGNAL) +5.5,5.5,0.5652173913043478,46,0.4,10,0.4,20,0.5666666666666667,30,0.5652173913043478,46,1.7,27-33,52-65,Red,-1.0,90691324
,NBA H2H GG League 4x5 minutes,SIGNAL x PATIENCE,SIGNAL,Oklahoma City Thunder,PATIENCE,Los Angeles Lakers,14/08/2026,03:29:09,Handicap,Oklahoma City Thunder (SIGNAL) +8.5,8.5,0.7608695652173914,46,0.6,10,0.65,20,0.7333333333333333,30,0.7608695652173914,46,1.72,27-36,52-65,Red,-1.0,90691324
,NBA H2H GG League 4x5 minutes,SIGNAL x PATIENCE,SIGNAL,Oklahoma City Thunder,PATIENCE,Los Angeles Lakers,14/08/2026,03:29:20,Handicap,Oklahoma City Thunder (SIGNAL) +6.5,6.5,0.6086956521739131,46,0.5,10,0.45,20,0.6,30,0.6086956521739131,46,1.72,29-36,52-65,Red,-1.0,90691324
,NBA H2H GG League 4x5 minutes,SIGNAL x PATIENCE,SIGNAL,Oklahoma City Thunder,PATIENCE,Los Angeles Lakers,14/08/2026,03:31:26,Handicap,Oklahoma City Thunder (SIGNAL) +4.5,4.5,0.5652173913043478,46,0.4,10,0.4,20,0.5666666666666667,30,0.5652173913043478,46,1.75,35-40,52-65,Red,-1.0,90691324
,NBA H2H GG League 4x5 minutes,SIGNAL x PATIENCE,SIGNAL,Oklahoma City Thunder,PATIENCE,Los Angeles Lakers,14/08/2026,03:36:00,Handicap,Oklahoma City Thunder (SIGNAL) +7.5,7.5,0.6739130434782609,46,0.6,10,0.55,20,0.6666666666666666,30,0.6739130434782609,46,1.82,45-53,52-65,Red,-1.0,90691324
,NBA H2H GG League 4x5 minutes,CASCADE x ARACHNE,CASCADE,New York Knicks,ARACHNE,Los Angeles Lakers,14/08/2026,03:14:04,Handicap,Los Angeles Lakers (ARACHNE) +2.5,2.5,0.5428571428571428,35,0.4,10,0.6,20,0.6,30,0.5428571428571428,35,1.8,0-0,70-46,Red,-1.0,90691360
,NBA H2H GG League 4x5 minutes,CASCADE x ARACHNE,CASCADE,New York Knicks,ARACHNE,Los Angeles Lakers,14/08/2026,03:19:30,Handicap,Los Angeles Lakers (ARACHNE) +4.5,4.5,0.6571428571428571,35,0.4,10,0.65,20,0.7,30,0.6571428571428571,35,1.75,2-0,70-46,Red,-1.0,90691360
,NBA H2H GG League 4x5 minutes,CASCADE x ARACHNE,CASCADE,New York Knicks,ARACHNE,Los Angeles Lakers,14/08/2026,03:19:50,Handicap,Los Angeles Lakers (ARACHNE) +5.5,5.5,0.6857142857142857,35,0.4,10,0.65,20,0.7,30,0.6857142857142857,35,1.83,4-0,70-46,Red,-1.0,90691360
,NBA H2H GG League 4x5 minutes,CASCADE x ARACHNE,CASCADE,New York Knicks,ARACHNE,Los Angeles Lakers,14/08/2026,03:19:59,Handicap,Los Angeles Lakers (ARACHNE) +6.5,6.5,0.7142857142857143,35,0.5,10,0.7,20,0.7333333333333333,30,0.7142857142857143,35,1.75,4-0,70-46,Red,-1.0,90691360
,NBA H2H GG League 4x5 minutes,CASCADE x ARACHNE,CASCADE,New York Knicks,ARACHNE,Los Angeles Lakers,14/08/2026,03:20:49,Handicap,Los Angeles Lakers (ARACHNE) +8.5,8.5,0.8,35,0.7,10,0.8,20,0.8333333333333334,30,0.8,35,1.83,7-0,70-46,Red,-1.0,90691360
,NBA H2H GG League 4x5 minutes,CASCADE x ARACHNE,CASCADE,New York Knicks,ARACHNE,Los Angeles Lakers,14/08/2026,03:22:25,Handicap,Los Angeles Lakers (ARACHNE) +3.5,3.5,0.6571428571428571,35,0.4,10,0.65,20,0.7,30,0.6571428571428571,35,1.83,7-5,70-46,Red,-1.0,90691360
,NBA H2H GG League 4x5 minutes,CASCADE x ARACHNE,CASCADE,New York Knicks,ARACHNE,Los Angeles Lakers,14/08/2026,03:30:10,Handicap,Los Angeles Lakers (ARACHNE) +9.5,9.5,0.8,35,0.7,10,0.8,20,0.8333333333333334,30,0.8,35,2.07,26-16,70-46,Red,-1.0,90691360
,NBA H2H GG League 4x5 minutes,CASCADE x ARACHNE,CASCADE,New York Knicks,ARACHNE,Los Angeles Lakers,14/08/2026,03:31:58,Handicap,Los Angeles Lakers (ARACHNE) +10.5,10.5,0.8857142857142857,35,0.8,10,0.9,20,0.9,30,0.8857142857142857,35,1.85,28-18,70-46,Red,-1.0,90691360
,NBA H2H GG League 4x5 minutes,CASCADE x ARACHNE,CASCADE,New York Knicks,ARACHNE,Los Angeles Lakers,14/08/2026,03:33:15,Handicap,Los Angeles Lakers (ARACHNE) +12.5,12.5,0.9142857142857143,35,0.9,10,0.95,20,0.9333333333333333,30,0.9142857142857143,35,1.85,30-18,70-46,Red,-1.0,90691360
,NBA H2H GG League 4x5 minutes,CASCADE x ARACHNE,CASCADE,New York Knicks,ARACHNE,Los Angeles Lakers,14/08/2026,03:33:36,Handicap,Los Angeles Lakers (ARACHNE) +14.5,14.5,0.9142857142857143,35,0.9,10,0.95,20,0.9333333333333333,30,0.9142857142857143,35,1.83,32-18,70-46,Red,-1.0,90691360
,NBA H2H GG League 4x5 minutes,CASCADE x ARACHNE,CASCADE,New York Knicks,ARACHNE,Los Angeles Lakers,14/08/2026,03:34:38,Handicap,Los Angeles Lakers (ARACHNE) +11.5,11.5,0.9142857142857143,35,0.9,10,0.95,20,0.9333333333333333,30,0.9142857142857143,35,1.85,36-25,70-46,Red,-1.0,90691360
,NBA H2H GG League 4x5 minutes,CASCADE x ARACHNE,CASCADE,New York Knicks,ARACHNE,Los Angeles Lakers,14/08/2026,03:35:08,Handicap,Los Angeles Lakers (ARACHNE) +13.5,13.5,0.9142857142857143,35,0.9,10,0.95,20,0.9333333333333333,30,0.9142857142857143,35,1.85,38-25,70-46,Red,-1.0,90691360
,NBA H2H GG League 4x5 minutes,CASCADE x ARACHNE,CASCADE,New York Knicks,ARACHNE,Los Angeles Lakers,14/08/2026,03:36:00,Handicap,Los Angeles Lakers (ARACHNE) +16.5,16.5,0.9714285714285714,35,1.0,10,1.0,20,0.9666666666666667,30,0.9714285714285714,35,1.83,43-27,70-46,Red,-1.0,90691360
,NBA H2H GG League 4x5 minutes,CASCADE x ARACHNE,CASCADE,New York Knicks,ARACHNE,Los Angeles Lakers,14/08/2026,03:38:35,Handicap,Los Angeles Lakers (ARACHNE) +15.5,15.5,0.9428571428571428,35,0.9,10,0.95,20,0.9333333333333333,30,0.9428571428571428,35,1.78,47-32,70-46,Red,-1.0,90691360
,NBA H2H GG League 4x5 minutes,CASCADE x ARACHNE,CASCADE,New York Knicks,ARACHNE,Los Angeles Lakers,14/08/2026,03:38:56,Handicap,Los Angeles Lakers (ARACHNE) +17.5,17.5,0.9714285714285714,35,1.0,10,1.0,20,0.9666666666666667,30,0.9714285714285714,35,1.78,49-32,70-46,Red,-1.0,90691360
,NBA H2H GG League 4x5 minutes,CASCADE x ARACHNE,CASCADE,New York Knicks,ARACHNE,Los Angeles Lakers,14/08/2026,03:39:06,Handicap,Los Angeles Lakers (ARACHNE) +19.5,19.5,1.0,35,1.0,10,1.0,20,1.0,30,1.0,35,1.78,51-32,70-46,Red,-1.0,90691360
,NBA H2H GG League 4x5 minutes,ENIGMA x ARCHITECT,ENIGMA,Denver Nuggets,ARCHITECT,Dallas Mavericks,14/08/2026,03:30:00,Handicap,Dallas Mavericks (ARCHITECT) +3.5,3.5,0.5660377358490566,53,0.5,10,0.55,20,0.6,30,0.58,50,1.82,0-0,61-52,Red,-1.0,90691354
,NBA H2H GG League 4x5 minutes,ENIGMA x ARCHITECT,ENIGMA,Denver Nuggets,ARCHITECT,Dallas Mavericks,14/08/2026,03:35:39,Handicap,Dallas Mavericks (ARCHITECT) +1.5,1.5,0.5283018867924528,53,0.5,10,0.45,20,0.5333333333333333,30,0.54,50,1.78,0-2,61-52,Red,-1.0,90691354
,NBA H2H GG League 4x5 minutes,ENIGMA x ARCHITECT,ENIGMA,Denver Nuggets,ARCHITECT,Dallas Mavericks,14/08/2026,03:37:43,Handicap,Denver Nuggets (ENIGMA) +1.5,1.5,0.6037735849056604,53,0.6,10,0.7,20,0.6333333333333333,30,0.6,50,1.7,2-5,61-52,Green,0.7,90691354
,NBA H2H GG League 4x5 minutes,ENIGMA x ARCHITECT,ENIGMA,Denver Nuggets,ARCHITECT,Dallas Mavericks,14/08/2026,03:37:53,Handicap,Dallas Mavericks (ARCHITECT) +2.5,2.5,0.5471698113207547,53,0.5,10,0.5,20,0.5666666666666667,30,0.56,50,1.72,4-5,61-52,Red,-1.0,90691354
,NBA H2H GG League 4x5 minutes,ENIGMA x ARCHITECT,ENIGMA,Denver Nuggets,ARCHITECT,Dallas Mavericks,14/08/2026,03:39:36,Handicap,Denver Nuggets (ENIGMA) +3.5,3.5,0.6415094339622641,53,0.7,10,0.8,20,0.7,30,0.64,50,1.82,6-12,61-52,Green,0.82,90691354
,NBA H2H GG League 4x5 minutes,ENIGMA x ARCHITECT,ENIGMA,Denver Nuggets,ARCHITECT,Dallas Mavericks,14/08/2026,03:44:21,Handicap,Dallas Mavericks (ARCHITECT) +4.5,4.5,0.6037735849056604,53,0.6,10,0.6,20,0.6333333333333333,30,0.62,50,1.85,23-20,61-52,Red,-1.0,90691354
,NBA H2H GG League 4x5 minutes,ENIGMA x ARCHITECT,ENIGMA,Denver Nuggets,ARCHITECT,Dallas Mavericks,14/08/2026,03:44:52,Handicap,Dallas Mavericks (ARCHITECT) +5.5,5.5,0.6226415094339622,53,0.6,10,0.6,20,0.6666666666666666,30,0.64,50,1.85,26-22,61-52,Red,-1.0,90691354
,NBA H2H GG League 4x5 minutes,ENIGMA x ARCHITECT,ENIGMA,Denver Nuggets,ARCHITECT,Dallas Mavericks,14/08/2026,03:50:13,Handicap,Dallas Mavericks (ARCHITECT) +7.5,7.5,0.7358490566037735,53,0.9,10,0.85,20,0.8333333333333334,30,0.76,50,1.78,38-32,61-52,Red,-1.0,90691354
,NBA H2H GG League 4x5 minutes,ENIGMA x ARCHITECT,ENIGMA,Denver Nuggets,ARCHITECT,Dallas Mavericks,14/08/2026,03:50:45,Handicap,Dallas Mavericks (ARCHITECT) +9.5,9.5,0.7735849056603774,53,1.0,10,0.95,20,0.9,30,0.8,50,1.72,40-32,61-52,Green,0.72,90691354
,NBA H2H GG League 4x5 minutes,ENIGMA x ARCHITECT,ENIGMA,Denver Nuggets,ARCHITECT,Dallas Mavericks,14/08/2026,03:51:05,Handicap,Dallas Mavericks (ARCHITECT) +8.5,8.5,0.7547169811320755,53,1.0,10,0.9,20,0.8666666666666667,30,0.78,50,1.87,40-32,61-52,Red,-1.0,90691354
,NBA H2H GG League 4x5 minutes,ENIGMA x ARCHITECT,ENIGMA,Denver Nuggets,ARCHITECT,Dallas Mavericks,14/08/2026,03:51:16,Handicap,Dallas Mavericks (ARCHITECT) +11.5,11.5,0.7924528301886793,53,1.0,10,1.0,20,0.9333333333333333,30,0.82,50,1.72,42-32,61-52,Green,0.72,90691354
,NBA H2H GG League 4x5 minutes,ENIGMA x ARCHITECT,ENIGMA,Denver Nuggets,ARCHITECT,Dallas Mavericks,14/08/2026,03:53:59,Handicap,Dallas Mavericks (ARCHITECT) +6.5,6.5,0.7169811320754716,53,0.9,10,0.8,20,0.8,30,0.74,50,1.87,47-41,61-52,Red,-1.0,90691354
