Torneio,Campeonato,Confronto,Jogador A,Time A,Jogador B,Time B,Data,Hora,Mercado,Tip,Linha,Todas,Qtd Todas,Média Todas,Qtd Média Todas,Gap Todas,Z Todas,Desvio Todas,Todas (ind pior),Todas (ind A),Todas (ind B),Últ. 5,Qtd Últ. 5,Média Últ. 5,Qtd Média Últ. 5,Gap Últ. 5,Z Últ. 5,Desvio Últ. 5,Últ. 5 (ind pior),Últ. 5 (ind A),Últ. 5 (ind B),Últ. 10,Qtd Últ. 10,Média Últ. 10,Qtd Média Últ. 10,Gap Últ. 10,Z Últ. 10,Desvio Últ. 10,Últ. 10 (ind pior),Últ. 10 (ind A),Últ. 10 (ind B),Últ. 15,Qtd Últ. 15,Média Últ. 15,Qtd Média Últ. 15,Gap Últ. 15,Z Últ. 15,Desvio Últ. 15,Últ. 15 (ind pior),Últ. 15 (ind A),Últ. 15 (ind B),Últ. 20,Qtd Últ. 20,Média Últ. 20,Qtd Média Últ. 20,Gap Últ. 20,Z Últ. 20,Desvio Últ. 20,Últ. 20 (ind pior),Últ. 20 (ind A),Últ. 20 (ind B),Últ. 30,Qtd Últ. 30,Média Últ. 30,Qtd Média Últ. 30,Gap Últ. 30,Z Últ. 30,Desvio Últ. 30,Últ. 30 (ind pior),Últ. 30 (ind A),Últ. 30 (ind B),Últ. 50,Qtd Últ. 50,Média Últ. 50,Qtd Média Últ. 50,Gap Últ. 50,Z Últ. 50,Desvio Últ. 50,Últ. 50 (ind pior),Últ. 50 (ind A),Últ. 50 (ind B),Tendência,Gap Linha,Qtd H2H,Qtd Ind A,Qtd Ind B,Odd,Placar Envio,Placar Final,Resultado,Lucro/Prej.,event_id,Momento,Atropelo A,Atropelo B,Atropelo,Qtd Atr A,Qtd Atr B,Folga
, CLA-UA Champions Cyber League (UA) (2x4 mins),_pihaaa_ x Shot,_pihaaa_,Sporting CP,Shot,Celtic,26/08/2026,18:26:59,Total de Gols,Under,5.5,0.6470588235294118,34,5.176470588235294,34,-0.3235294117647056,0.14024407481300596,2.306902535426774,0.35508021390374334,0.35508021390374334,0.4931961500165948,0.6,5,6.2,5,0.7000000000000002,-0.23925507445863217,2.925747767665559,0.4,0.4,0.4,0.5,10,5.8,10,0.2999999999999998,-0.10136060675992282,2.9597297173897488,0.3,0.3,0.4,0.5333333333333333,15,5.933333333333334,15,0.43333333333333357,-0.16229725506764983,2.6699979192667715,0.4,0.4,0.4,0.65,20,5.4,20,-0.09999999999999964,0.04003203845127164,2.4979991993593593,0.45,0.45,0.45,0.6333333333333333,30,5.266666666666667,30,-0.2333333333333334,0.099233395996655,2.3513589451397863,0.4,0.4,0.4666666666666667,0.6470588235294118,34,5.176470588235294,34,-0.3235294117647056,0.14024407481300596,2.306902535426774,0.3,0.3,0.54,0.7999999999999998,0.09999999999999964,34,935,3013,2.07,0-0,5-5,Red,-1.0,17511104,,0.0,0.0,0.0,935,3013,
, CLA-UA Champions Cyber League (UA) (2x4 mins),_pihaaa_ x Shot,_pihaaa_,Sporting CP,Shot,Celtic,26/08/2026,18:28:39,Total de Gols,Under,7.5,0.7941176470588235,34,5.176470588235294,34,-2.3235294117647056,1.0072074463843161,2.306902535426774,0.6459893048128342,0.6459893048128342,0.8005310321938267,0.6,5,6.2,5,-1.2999999999999998,0.444330852566031,2.925747767665559,0.6,0.6,0.6,0.6,10,5.8,10,-1.7000000000000002,0.574376771639563,2.9597297173897488,0.4,0.4,0.5,0.6,15,5.933333333333334,15,-1.5666666666666664,0.5867669990907336,2.6699979192667715,0.6,0.6,0.6,0.7,20,5.4,20,-2.0999999999999996,0.8406728074767073,2.4979991993593593,0.65,0.65,0.7,0.7666666666666667,30,5.266666666666667,30,-2.2333333333333334,0.949805361682269,2.3513589451397863,0.6333333333333333,0.6333333333333333,0.7,0.7941176470588235,34,5.176470588235294,34,-2.3235294117647056,1.0072074463843161,2.306902535426774,0.58,0.58,0.8,0.7999999999999998,2.0999999999999996,34,935,3013,1.57,0-1,5-5,Red,-1.0,17511104,,0.0,0.0,0.0,935,3013,
, CLA-UA Champions Cyber League (UA) (2x4 mins),_pihaaa_ x Shot,_pihaaa_,Sporting CP,Shot,Celtic,26/08/2026,18:28:51,Total de Gols,Under,8.5,0.8823529411764706,34,5.176470588235294,34,-3.3235294117647056,1.4406891321699713,2.306902535426774,0.7625668449197861,0.7625668449197861,0.8921340856289413,0.8,5,6.2,5,-2.3,0.7861238160783626,2.925747767665559,0.8,0.8,0.8,0.8,10,5.8,10,-2.7,0.912245460839306,2.9597297173897488,0.8,0.9,0.8,0.8,15,5.933333333333334,15,-2.5666666666666664,0.9612991261699254,2.6699979192667715,0.8,0.9333333333333333,0.8,0.85,20,5.4,20,-3.0999999999999996,1.240993191989425,2.4979991993593593,0.85,0.9,0.85,0.8666666666666667,30,5.266666666666667,30,-3.2333333333333334,1.375091344525076,2.3513589451397863,0.8333333333333334,0.8666666666666667,0.8333333333333334,0.8823529411764706,34,5.176470588235294,34,-3.3235294117647056,1.4406891321699713,2.306902535426774,0.82,0.82,0.88,0.7999999999999998,3.0999999999999996,34,935,3013,1.59,1-1,5-5,Red,-1.0,17511104,,0.0,0.0,0.0,935,3013,
, CLA-UA Champions Cyber League (UA) (2x4 mins),_pihaaa_ x Shot,_pihaaa_,Sporting CP,Shot,Celtic,26/08/2026,18:30:05,Total de Gols,Under,9.5,0.9705882352941176,34,5.176470588235294,34,-4.323529411764706,1.8741708179556265,2.306902535426774,0.8684491978609625,0.8684491978609625,0.9505476269498838,0.8,5,6.2,5,-3.3,1.1279167795906941,2.925747767665559,1.0,1.0,1.0,0.9,10,5.8,10,-3.7,1.250114150039049,2.9597297173897488,1.0,1.0,1.0,0.9333333333333333,15,5.933333333333334,15,-3.5666666666666664,1.335831253249117,2.6699979192667715,1.0,1.0,1.0,0.95,20,5.4,20,-4.1,1.641313576502143,2.4979991993593593,0.95,0.95,1.0,0.9666666666666667,30,5.266666666666667,30,-4.233333333333333,1.8003773273678831,2.3513589451397863,0.9,0.9,0.9666666666666667,0.9705882352941176,34,5.176470588235294,34,-4.323529411764706,1.8741708179556265,2.306902535426774,0.9,0.9,0.96,0.7999999999999998,4.1,34,935,3013,1.8,1-3,5-5,Red,-1.0,17511104,,0.0,0.0,0.0,935,3013,
, CLA-UA Champions Cyber League (UA) (2x4 mins),_pihaaa_ x Shot,_pihaaa_,Sporting CP,Shot,Celtic,26/08/2026,18:31:51,Total de Gols,Under,10.5,0.9705882352941176,34,5.176470588235294,34,-5.323529411764706,2.3076525037412816,2.306902535426774,0.9229946524064171,0.9229946524064171,0.9797543976103551,0.8,5,6.2,5,-4.3,1.4697097431030257,2.925747767665559,1.0,1.0,1.0,0.9,10,5.8,10,-4.7,1.5879828392387918,2.9597297173897488,1.0,1.0,1.0,0.9333333333333333,15,5.933333333333334,15,-4.566666666666666,1.710363380328309,2.6699979192667715,1.0,1.0,1.0,0.95,20,5.4,20,-5.1,2.0416339610148606,2.4979991993593593,0.95,0.95,1.0,0.9666666666666667,30,5.266666666666667,30,-5.233333333333333,2.22566331021069,2.3513589451397863,0.9,0.9,0.9666666666666667,0.9705882352941176,34,5.176470588235294,34,-5.323529411764706,2.3076525037412816,2.306902535426774,0.92,0.92,0.96,0.7999999999999998,5.1,34,935,3013,1.83,2-4,5-5,Green,0.83,17511104,,0.0,0.0,0.0,935,3013,
, CLA-UA Champions Cyber League (UA) (2x4 mins),_pihaaa_ x Shot,_pihaaa_,Sporting CP,Shot,Celtic,26/08/2026,18:36:01,Total de Gols,Under,11.5,1.0,34,5.176470588235294,34,-6.323529411764706,2.7411341895269365,2.306902535426774,0.9625668449197861,0.9625668449197861,0.9920345170925987,1.0,5,6.2,5,-5.3,1.8115027066153573,2.925747767665559,1.0,1.0,1.0,1.0,10,5.8,10,-5.7,1.9258515284385347,2.9597297173897488,1.0,1.0,1.0,1.0,15,5.933333333333334,15,-5.566666666666666,2.0848955074075004,2.6699979192667715,1.0,1.0,1.0,1.0,20,5.4,20,-6.1,2.4419543455275785,2.4979991993593593,1.0,1.0,1.0,1.0,30,5.266666666666667,30,-6.233333333333333,2.6509492930534972,2.3513589451397863,0.9666666666666667,0.9666666666666667,1.0,1.0,34,5.176470588235294,34,-6.323529411764706,2.7411341895269365,2.306902535426774,0.96,0.96,0.98,0.7999999999999998,6.1,34,935,3013,1.37,5-4,5-5,Green,0.37,17511104,,0.0,0.0,0.0,935,3013,
, CLA-UA Italy Cyber Cup (UA) (2x4 mins),Terry14 x Voron,Terry14,Atalanta,Voron,Roma,26/08/2026,18:26:11,Total de Gols,Under,7.5,0.6345381526104418,498,6.841365461847389,498,-0.6586345381526106,0.2650783098454174,2.484679106852231,0.5556432517758485,0.5575346338705117,0.5556432517758485,0.6,5,7.8,5,0.2999999999999998,-0.12087344460380699,2.481934729198171,0.4,0.4,0.4,0.5,10,8.1,10,0.5999999999999996,-0.21636553379238552,2.7730849247724096,0.5,0.5,0.5,0.5333333333333333,15,7.933333333333334,15,0.43333333333333357,-0.16229725506764983,2.6699979192667715,0.5333333333333333,0.5333333333333333,0.6,0.45,20,8.15,20,0.6500000000000004,-0.26926023193385346,2.4140215409146624,0.45,0.45,0.6,0.5,30,7.766666666666667,30,0.2666666666666666,-0.11569926902698197,2.304825855075004,0.36666666666666664,0.36666666666666664,0.5666666666666667,0.5,50,7.62,50,0.1200000000000001,-0.05347559600137213,2.244014260204244,0.44,0.44,0.5,-0.35000000000000053,0.6500000000000004,498,3537,3801,1.88,0-0,4-3,Green,0.88,17503164,,0.0,0.0,0.0,3537,3801,
, CLA-UA Italy Cyber Cup (UA) (2x4 mins),Terry14 x Voron,Terry14,Atalanta,Voron,Roma,26/08/2026,18:27:22,Total de Gols,Under,6.5,0.4578313253012048,498,6.841365461847389,498,0.34136546184738936,-0.1373881483954906,2.484679106852231,0.38595106550907654,0.39383658467627936,0.38595106550907654,0.4,5,7.8,5,1.2999999999999998,-0.5237849266164972,2.481934729198171,0.0,0.0,0.2,0.4,10,8.1,10,1.5999999999999996,-0.5769747567796949,2.7730849247724096,0.1,0.1,0.2,0.4,15,7.933333333333334,15,1.4333333333333336,-0.5368293821468416,2.6699979192667715,0.2,0.2,0.2,0.3,20,8.15,20,1.6500000000000004,-0.6835067426013202,2.4140215409146624,0.15,0.15,0.3,0.3333333333333333,30,7.766666666666667,30,1.2666666666666666,-0.5495715278781644,2.304825855075004,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.34,50,7.62,50,1.12,-0.4991055626794728,2.244014260204244,0.2,0.2,0.28,-0.35000000000000053,1.6500000000000004,498,3537,3801,2.07,0-0,4-3,Red,-1.0,17503164,,0.0,0.0,0.0,3537,3801,
, CLA-UA Italy Cyber Cup (UA) (2x4 mins),Terry14 x Voron,Terry14,Atalanta,Voron,Roma,26/08/2026,18:28:19,Total de Gols,Under,8.5,0.7550200803212851,498,6.841365461847389,498,-1.6586345381526106,0.6675447680863255,2.484679106852231,0.7024467245461721,0.7068136839129205,0.7024467245461721,0.6,5,7.8,5,-0.7000000000000002,0.2820380374088832,2.481934729198171,0.6,0.6,0.6,0.5,10,8.1,10,-0.40000000000000036,0.1442436891949239,2.7730849247724096,0.6,0.6,0.6,0.6,15,7.933333333333334,15,-0.5666666666666664,0.2122348720115419,2.6699979192667715,0.6,0.6,0.7333333333333333,0.55,20,8.15,20,-0.34999999999999964,0.1449862787336132,2.4140215409146624,0.6,0.6,0.75,0.6666666666666666,30,7.766666666666667,30,-0.7333333333333334,0.3181729898242005,2.304825855075004,0.5,0.5,0.6666666666666666,0.72,50,7.62,50,-0.8799999999999999,0.3921543706767286,2.244014260204244,0.62,0.62,0.66,-0.35000000000000053,0.34999999999999964,498,3537,3801,1.68,1-0,4-3,Green,0.68,17503164,,0.0,0.0,0.0,3537,3801,
, CLA-UA Italy Cyber Cup (UA) (2x4 mins),Terry14 x Voron,Terry14,Atalanta,Voron,Roma,26/08/2026,18:29:17,Total de Gols,Under,9.5,0.8493975903614458,498,6.841365461847389,498,-2.6586345381526106,1.0700112263272334,2.484679106852231,0.8230138535482047,0.8230138535482047,0.824782951854775,0.8,5,7.8,5,-1.7000000000000002,0.6849495194215734,2.481934729198171,0.8,0.8,0.8,0.7,10,8.1,10,-1.4000000000000004,0.5048529121822333,2.7730849247724096,0.7,0.8,0.7,0.7333333333333333,15,7.933333333333334,15,-1.5666666666666664,0.5867669990907336,2.6699979192667715,0.8,0.8666666666666667,0.8,0.7,20,8.15,20,-1.3499999999999996,0.5592327894010799,2.4140215409146624,0.85,0.85,0.85,0.7666666666666667,30,7.766666666666667,30,-1.7333333333333334,0.7520452486753829,2.304825855075004,0.7666666666666667,0.7666666666666667,0.8,0.78,50,7.62,50,-1.88,0.8377843373548293,2.244014260204244,0.8,0.8,0.82,-0.35000000000000053,1.3499999999999996,498,3537,3801,1.78,1-2,4-3,Green,0.78,17503164,,0.0,0.0,0.0,3537,3801,
, CLA-UA Champions Cyber League (UA) (2x4 mins),Stafford x Bucha,Stafford,Porto,Bucha,Besiktas,26/08/2026,18:40:21,Total de Gols,Under,9.5,0.8111111111111111,90,7.366666666666666,90,-2.1333333333333337,0.8006883875017213,2.664374014452342,0.789612097304405,0.8944645628556648,0.789612097304405,0.4,5,9.2,5,-0.3000000000000007,0.306186217847898,0.9797958971132712,0.6,1.0,0.6,0.3,10,9.7,10,0.1999999999999993,-0.18181818181818116,1.1,0.5,0.9,0.5,0.4666666666666667,15,9.4,15,-0.09999999999999964,0.04577086482730135,2.184795947756525,0.6666666666666666,0.8666666666666667,0.6666666666666666,0.5,20,9.35,20,-0.15000000000000036,0.07474350927519376,2.006863224038948,0.6,0.85,0.6,0.6333333333333333,30,8.366666666666667,30,-1.1333333333333329,0.4032502635756732,2.8104961997641786,0.5333333333333333,0.7666666666666667,0.5333333333333333,0.76,50,7.56,50,-1.9400000000000004,0.7090309874940292,2.73612865194603,0.66,0.8,0.66,-0.15000000000000036,0.15000000000000036,90,1933,1521,1.69,0-1,4-4,Green,0.69,17503353,,0.0,0.0,0.0,1933,1521,
, CLA-UA Champions Cyber League (UA) (2x4 mins),Stafford x Bucha,Stafford,Porto,Bucha,Besiktas,26/08/2026,18:40:22,Total de Gols,Under,8.5,0.6444444444444445,90,7.366666666666666,90,-1.1333333333333337,0.42536570586028954,2.664374014452342,0.6607495069033531,0.8210036213140196,0.6607495069033531,0.4,5,9.2,5,0.6999999999999993,-0.7144345083117596,0.9797958971132712,0.6,0.6,0.6,0.2,10,9.7,10,1.1999999999999993,-1.0909090909090902,1.1,0.4,0.7,0.4,0.3333333333333333,15,9.4,15,0.9000000000000004,-0.41193778344571375,2.184795947756525,0.6,0.6666666666666666,0.6,0.3,20,9.35,20,0.8499999999999996,-0.42354655255943013,2.006863224038948,0.55,0.65,0.55,0.43333333333333335,30,8.366666666666667,30,-0.13333333333333286,0.047441207479490814,2.8104961997641786,0.43333333333333335,0.5666666666666667,0.43333333333333335,0.56,50,7.56,50,-0.9400000000000004,0.3435510970331895,2.73612865194603,0.5,0.58,0.5,-0.15000000000000036,0.8499999999999996,90,1933,1521,1.73,0-1,4-4,Green,0.73,17503353,,0.0,0.0,0.0,1933,1521,
, CLA-UA Champions Cyber League (UA) (2x4 mins),Stafford x Bucha,Stafford,Porto,Bucha,Besiktas,26/08/2026,18:40:40,Total de Gols,Under,10.5,0.9,90,7.366666666666666,90,-3.1333333333333337,1.1760110691431531,2.664374014452342,0.8704799474030244,0.9456802897051215,0.8704799474030244,1.0,5,9.2,5,-1.3000000000000007,1.3268069440075556,0.9797958971132712,1.0,1.0,1.0,0.9,10,9.7,10,-0.8000000000000007,0.7272727272727278,1.1,0.8,1.0,0.8,0.8666666666666667,15,9.4,15,-1.0999999999999996,0.5034795131003165,2.184795947756525,0.8666666666666667,1.0,0.8666666666666667,0.85,20,9.35,20,-1.1500000000000004,0.5730335711098177,2.006863224038948,0.85,1.0,0.85,0.8666666666666667,30,8.366666666666667,30,-2.133333333333333,0.7590593196718556,2.8104961997641786,0.7666666666666667,0.9,0.7666666666666667,0.92,50,7.56,50,-2.9400000000000004,1.0745108779548689,2.73612865194603,0.82,0.92,0.82,-0.15000000000000036,1.1500000000000004,90,1933,1521,1.65,0-1,4-4,Green,0.65,17503353,,0.0,0.0,0.0,1933,1521,
, CLA-UA Italy Cyber Cup (UA) (2x4 mins),Terry14 x Int1liGenT,Terry14,Atalanta,Int1liGenT,Napoli,26/08/2026,18:40:12,Total de Gols,Under,7.5,0.6306818181818182,176,6.7897727272727275,176,-0.7102272727272725,0.31668513628240424,2.242692161257378,0.5576596947427925,0.5576596947427925,0.64548802946593,0.4,5,7.6,5,0.09999999999999964,-0.09805806756909166,1.019803902718557,0.2,0.6,0.2,0.4,10,7.5,10,0.0,0.0,1.746424919657298,0.5,0.5,0.6,0.4,15,7.533333333333333,15,0.033333333333333215,-0.014457873299155955,2.305548862105411,0.5333333333333333,0.5333333333333333,0.6,0.45,20,7.5,20,0.0,0.0,2.1330729007701543,0.5,0.5,0.55,0.5,30,7.333333333333333,30,-0.16666666666666696,0.083800190394249,1.9888578520235065,0.4,0.4,0.43333333333333335,0.58,50,7.32,50,-0.17999999999999972,0.09411837077072364,1.9124852940611072,0.4,0.46,0.4,0.09999999999999964,0.0,176,3538,4344,1.7,0-0,4-5,Red,-1.0,17503167,,0.0,0.0,0.0,3538,4344,
, CLA-UA Italy Cyber Cup (UA) (2x4 mins),Terry14 x Int1liGenT,Terry14,Atalanta,Int1liGenT,Napoli,26/08/2026,18:40:36,Total de Gols,Under,6.5,0.4375,176,6.7897727272727275,176,0.2897727272727275,-0.1292075356032211,2.242692161257378,0.39400791407574903,0.39400791407574903,0.48365561694290976,0.2,5,7.6,5,1.0999999999999996,-1.0786387432600117,1.019803902718557,0.2,0.2,0.2,0.3,10,7.5,10,1.0,-0.5725983343138682,1.746424919657298,0.1,0.1,0.4,0.3333333333333333,15,7.533333333333333,15,1.0333333333333332,-0.4481940722738361,2.305548862105411,0.2,0.2,0.3333333333333333,0.35,20,7.5,20,1.0,-0.4688072309384954,2.1330729007701543,0.2,0.2,0.35,0.4,30,7.333333333333333,30,0.833333333333333,-0.41900095197124415,1.9888578520235065,0.16666666666666666,0.16666666666666666,0.3,0.36,50,7.32,50,0.8200000000000003,-0.4287614668444085,1.9124852940611072,0.22,0.22,0.24,0.09999999999999964,1.0,176,3538,4344,2.12,0-0,4-5,Red,-1.0,17503167,,0.0,0.0,0.0,3538,4344,
, CLA-UA Italy Cyber Cup (UA) (2x4 mins),Terry14 x Int1liGenT,Terry14,Atalanta,Int1liGenT,Napoli,26/08/2026,18:46:11,Total de Gols,Under,5.5,0.2784090909090909,176,6.7897727272727275,176,1.2897727272727275,-0.5751002074888464,2.242692161257378,0.25635952515545507,0.25635952515545507,0.31929097605893186,0.0,5,7.6,5,2.0999999999999996,-2.059219418950932,1.019803902718557,0.0,0.0,0.0,0.2,10,7.5,10,2.0,-1.1451966686277364,1.746424919657298,0.0,0.0,0.2,0.26666666666666666,15,7.533333333333333,15,2.033333333333333,-0.8819302712485163,2.305548862105411,0.0,0.0,0.13333333333333333,0.2,20,7.5,20,2.0,-0.9376144618769908,2.1330729007701543,0.05,0.05,0.1,0.16666666666666666,30,7.333333333333333,30,1.833333333333333,-0.9218020943367373,1.9888578520235065,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.14,50,7.32,50,1.8200000000000003,-0.9516413044595406,1.9124852940611072,0.06,0.06,0.06,0.09999999999999964,2.0,176,3538,4344,2.12,1-1,4-5,Red,-1.0,17503167,,0.0,0.0,0.0,3538,4344,
,CLA-UA World Cyber Cup (UA) (2x4 mins),Hetman x FanFan,Hetman,United States,FanFan,Paraguay,26/08/2026,18:53:12,Total de Gols,Under,6.5,0.44,25,6.76,25,0.2599999999999998,-0.1351237468629852,1.924162155328911,0.41946308724832215,0.5534969893469198,0.41946308724832215,0.6,5,6.8,5,0.2999999999999998,-0.15471318693881891,1.9390719429665317,0.0,0.2,0.0,0.5,10,6.6,10,0.09999999999999964,-0.05933908290969246,1.6852299546352716,0.2,0.2,0.3,0.5333333333333333,15,6.6,15,0.09999999999999964,-0.06316139407998869,1.5832456116050557,0.4,0.4,0.4,0.45,20,6.85,20,0.34999999999999964,-0.1890511452531221,1.8513508581573617,0.45,0.55,0.45,0.44,25,6.76,25,0.2599999999999998,-0.1351237468629852,1.924162155328911,0.36666666666666664,0.43333333333333335,0.36666666666666664,0.44,25,6.76,25,0.2599999999999998,-0.1351237468629852,1.924162155328911,0.38,0.42,0.38,-0.04999999999999982,0.34999999999999964,25,2159,2384,2.01,0-0,2-5,Red,-1.0,17503323,,0.0,0.04,0.04,2159,2384,
,CLA-UA World Cyber Cup (UA) (2x4 mins),Hetman x FanFan,Hetman,United States,FanFan,Paraguay,26/08/2026,18:55:42,Total de Gols,Under,7.5,0.68,25,6.76,25,-0.7400000000000002,0.3845829718408045,1.924162155328911,0.5662751677852349,0.7095877721167207,0.5662751677852349,0.6,5,6.8,5,-0.7000000000000002,0.3609974361905778,1.9390719429665317,0.4,0.4,0.6,0.7,10,6.6,10,-0.9000000000000004,0.5340517461872343,1.6852299546352716,0.4,0.4,0.6,0.7333333333333333,15,6.6,15,-0.9000000000000004,0.5684525467199005,1.5832456116050557,0.6,0.6,0.6,0.7,20,6.85,20,-0.6500000000000004,0.351094984041513,1.8513508581573617,0.6,0.7,0.6,0.68,25,6.76,25,-0.7400000000000002,0.3845829718408045,1.924162155328911,0.5333333333333333,0.5666666666666667,0.5333333333333333,0.68,25,6.76,25,-0.7400000000000002,0.3845829718408045,1.924162155328911,0.54,0.58,0.54,-0.04999999999999982,0.6500000000000004,25,2159,2384,1.65,0-0,2-5,Green,0.65,17503323,,0.0,0.04,0.04,2159,2384,
,CLA-UA World Cyber Cup (UA) (2x4 mins),Hetman x FanFan,Hetman,United States,FanFan,Paraguay,26/08/2026,18:57:13,Total de Gols,Under,5.5,0.28,25,6.76,25,1.2599999999999998,-0.6548304655667749,1.924162155328911,0.274748322147651,0.4001852709587772,0.274748322147651,0.4,5,6.8,5,1.2999999999999998,-0.6704238100682156,1.9390719429665317,0.0,0.0,0.0,0.3,10,6.6,10,1.0999999999999996,-0.6527299120066192,1.6852299546352716,0.0,0.0,0.1,0.26666666666666666,15,6.6,15,1.0999999999999996,-0.6947753348798779,1.5832456116050557,0.2,0.2,0.2,0.25,20,6.85,20,1.3499999999999996,-0.7291972745477573,1.8513508581573617,0.25,0.4,0.25,0.28,25,6.76,25,1.2599999999999998,-0.6548304655667749,1.924162155328911,0.23333333333333334,0.26666666666666666,0.23333333333333334,0.28,25,6.76,25,1.2599999999999998,-0.6548304655667749,1.924162155328911,0.22,0.22,0.26,-0.04999999999999982,1.3499999999999996,25,2159,2384,2.12,0-1,2-5,Red,-1.0,17503323,,0.0,0.04,0.04,2159,2384,
,CLA-UA World Cyber Cup (UA) (2x4 mins),Hetman x FanFan,Hetman,United States,FanFan,Paraguay,26/08/2026,19:01:46,Total de Gols,Under,8.5,0.8,25,6.76,25,-1.7400000000000002,0.9042896905445942,1.924162155328911,0.6967281879194631,0.8221398795738768,0.6967281879194631,0.8,5,6.8,5,-1.7000000000000002,0.8767080593199744,1.9390719429665317,0.8,0.8,1.0,0.9,10,6.6,10,-1.9000000000000004,1.127442575284161,1.6852299546352716,0.7,0.7,0.8,0.8666666666666667,15,6.6,15,-1.9000000000000004,1.2000664875197897,1.5832456116050557,0.7333333333333333,0.8,0.7333333333333333,0.8,20,6.85,20,-1.6500000000000004,0.8912411133361482,1.8513508581573617,0.7,0.85,0.7,0.8,25,6.76,25,-1.7400000000000002,0.9042896905445942,1.924162155328911,0.7,0.7666666666666667,0.7,0.8,25,6.76,25,-1.7400000000000002,0.9042896905445942,1.924162155328911,0.7,0.74,0.7,-0.04999999999999982,1.6500000000000004,25,2159,2384,1.68,1-4,2-5,Green,0.68,17503323,,0.0,0.04,0.04,2159,2384,
, CLA-UA Champions Cyber League (UA) (2x4 mins),zyX x _pihaaa_,zyX,Galatasaray,_pihaaa_,Sporting CP,26/08/2026,18:54:19,Total de Gols,Under,7.5,0.5853658536585366,41,6.975609756097561,41,-0.524390243902439,0.22900867648443127,2.289826970543139,0.5937356057116536,0.5937356057116536,0.6446104589114194,0.4,5,6.8,5,-0.7000000000000002,0.4375000000000001,1.6,0.0,0.0,0.2,0.4,10,7.9,10,0.40000000000000036,-0.15701373439577204,2.5475478405713994,0.1,0.1,0.4,0.4,15,7.866666666666666,15,0.36666666666666625,-0.1725503464129934,2.124983660067897,0.2,0.2,0.4666666666666667,0.45,20,7.55,20,0.04999999999999982,-0.022947613027383722,2.178875856950093,0.3,0.3,0.6,0.5,30,7.333333333333333,30,-0.16666666666666696,0.06868028197434464,2.4267032964268394,0.3,0.3,0.6,0.5853658536585366,41,6.975609756097561,41,-0.524390243902439,0.22900867648443127,2.289826970543139,0.4,0.4,0.56,-0.75,0.04999999999999982,41,2171,937,1.73,0-0,3-4,Green,0.73,17503188,,0.0,0.0,0.0,2171,937,
, CLA-UA Champions Cyber League (UA) (2x4 mins),zyX x _pihaaa_,zyX,Galatasaray,_pihaaa_,Sporting CP,26/08/2026,18:54:47,Total de Gols,Under,6.5,0.43902439024390244,41,6.975609756097561,41,0.47560975609756095,-0.2077055437882051,2.289826970543139,0.44127130354675265,0.44127130354675265,0.4994663820704376,0.4,5,6.8,5,0.2999999999999998,-0.1874999999999999,1.6,0.0,0.0,0.2,0.3,10,7.9,10,1.4000000000000004,-0.5495480703852018,2.5475478405713994,0.0,0.0,0.3,0.2,15,7.866666666666666,15,1.3666666666666663,-0.6431422002666123,2.124983660067897,0.06666666666666667,0.06666666666666667,0.4,0.3,20,7.55,20,1.0499999999999998,-0.4818998735750598,2.178875856950093,0.2,0.2,0.55,0.36666666666666664,30,7.333333333333333,30,0.833333333333333,-0.34340140987172246,2.4267032964268394,0.2,0.2,0.5,0.43902439024390244,41,6.975609756097561,41,0.47560975609756095,-0.2077055437882051,2.289826970543139,0.28,0.28,0.42,-0.75,1.0499999999999998,41,2171,937,2.12,0-0,3-4,Red,-1.0,17503188,,0.0,0.0,0.0,2171,937,
, CLA-UA Champions Cyber League (UA) (2x4 mins),zyX x _pihaaa_,zyX,Galatasaray,_pihaaa_,Sporting CP,26/08/2026,18:56:40,Total de Gols,Under,5.5,0.36585365853658536,41,6.975609756097561,41,1.475609756097561,-0.6444197640608414,2.289826970543139,0.28327959465684016,0.28327959465684016,0.35432230522945574,0.2,5,6.8,5,1.2999999999999998,-0.8124999999999999,1.6,0.0,0.0,0.2,0.2,10,7.9,10,2.4000000000000004,-0.9420824063746316,2.5475478405713994,0.0,0.0,0.3,0.13333333333333333,15,7.866666666666666,15,2.3666666666666663,-1.1137340541202312,2.124983660067897,0.0,0.0,0.3333333333333333,0.2,20,7.55,20,2.05,-0.9408521341227359,2.178875856950093,0.1,0.1,0.45,0.3,30,7.333333333333333,30,1.833333333333333,-0.7554831017177895,2.4267032964268394,0.06666666666666667,0.06666666666666667,0.36666666666666664,0.36585365853658536,41,6.975609756097561,41,1.475609756097561,-0.6444197640608414,2.289826970543139,0.12,0.12,0.3,-0.75,2.05,41,2171,937,2.03,0-0,3-4,Red,-1.0,17503188,,0.0,0.0,0.0,2171,937,
